"ID";"Name";"Longitude_WGS84";"Latitude_WGS84";"Street";"AdmArea";"District";"RouteNumbers";"StationName";"Direction";"Pavilion";"OperatingOrgName";"EntryState";"global_id";"geoData";
"1861";"«Метро Бибирево», Бибиревская улица (в центр) (1)";"37.6047951000636";"55.8839642188231";"Бибиревская улица";"Северо-Восточный административный округ";"район Бибирево";"А278; АН6";"Метро Бибирево";"в центр";"да";"ГУП «Мосгортранс»";"активна";"1717535";"{type=Point, coordinates=[37.6047951306484, 55.8839638513272]}";
"1862";"«Костромская ул.», Бибиревская улица (в центр)";"37.6006470093456";"55.8821386702613";"Бибиревская улица";"Северо-Восточный административный округ";"Алтуфьевский район";"А278; АН6";"Костромская ул.";"в центр";"да";"ГУП «Мосгортранс»";"активна";"1717536";"{type=Point, coordinates=[37.6006470403627, 55.8821383028658]}";
"1863";"«Лицей», Бибиревская улица (в центр)";"37.5986635843334";"55.8812859815007";"Бибиревская улица";"Северо-Восточный административный округ";"Алтуфьевский район";"А278; АН6";"Лицей";"в центр";"да";"ГУП «Мосгортранс»";"активна";"1717537";"{type=Point, coordinates=[37.5986636150196, 55.8812856136347]}";
"1864";"«Бибиревская ул., 11», Бибиревская улица (в центр)";"37.5954268776273";"55.8799858787947";"Бибиревская улица";"Северо-Восточный административный округ";"Алтуфьевский район";"А618; А282";"Бибиревская ул., 11";"в центр";"да";"ГУП «Мосгортранс»";"активна";"1717538";"{type=Point, coordinates=[37.5954269087057, 55.8799855110302]}";
"2496";"«Ул. Санникова», улица Санникова (от центра)";"37.5961557234638";"55.8595196356433";"улица Санникова";"Северо-Восточный административный округ";"район Отрадное";"А628; А98";"Ул. Санникова";"от центра";"да";"ГУП «Мосгортранс»";"активна";"1717539";"{type=Point, coordinates=[37.5961557540735, 55.8595192683619]}";
"2497";"«Ул. Санникова, 17», улица Санникова (от центра)";"37.5993782324267";"55.8627103798543";"улица Санникова";"Северо-Восточный административный округ";"район Отрадное";"А628; А98";"Ул. Санникова, 17";"от центра";"да";"ГУП «Мосгортранс»";"активна";"1717540";"{type=Point, coordinates=[37.5993782634165, 55.8627100122617]}";
"2498";"«Мкр. 4 Д Отрадного (выс)», улица Хачатуряна (в центр)";"37.6017574940009";"55.8604252385827";"улица Хачатуряна";"Северо-Восточный административный округ";"район Отрадное";"А637; А692; А124; А838; А880";"Мкр. 4 Д Отрадного (выс)";"в центр";"нет";"";"активна";"1717541";"{type=Point, coordinates=[37.6017575250938, 55.8604248707109]}";
"2950";"«Ул. Двинцев», улица Двинцев (в центр)";"37.598271052537";"55.7968395456919";"улица Двинцев";"Северо-Восточный административный округ";"район Марьина Роща";"А12";"Ул. Двинцев";"в центр";"нет";"";"активна";"1717542";"{type=Point, coordinates=[37.5982710834171, 55.7968391773948]}";
"2015";"«Ул. Петра Алексеева», Можайское шоссе (в центр)";"37.4284086171879";"55.7203204279002";"Можайское шоссе";"Западный административный округ";"Можайский район";"А103; А157; А190; А205; А231; А45; А610; А612; А733; А840; А883; АН1; АН2; А610К";"Ул. Петра Алексеева";"в центр";"да";"ГУП «Мосгортранс»";"активна";"1717543";"{type=Point, coordinates=[37.4284086486241, 55.7203200592653]}";
"2953";"«Белорусский вокз.», улица Грузинский Вал (в центр)";"37.5824170571635";"55.7750519152965";"улица Грузинский Вал";"Центральный административный округ";"Тверской район";"А12; Тб18";"Белорусский вокз.";"в центр";"да";"ООО «Праймсайт»";"активна";"1717544";"{type=Point, coordinates=[37.582417087992, 55.775051546801]}";
"2954";"«Электрический пер.», улица Грузинский Вал (в центр)";"37.5775411034833";"55.7733658452976";"улица Грузинский Вал";"Центральный административный округ";"Тверской район";"А116; А12; Тб18; Тб54";"Электрический пер.";"в центр";"да";"ООО «Праймсайт»";"активна";"1717545";"{type=Point, coordinates=[37.5775411341552, 55.7733654767951]}";
"2955";"«М. Грузинская ул.», улица Пресненский Вал (в центр)";"37.5717397336877";"55.7721617738734";"улица Пресненский Вал";"Центральный административный округ";"Пресненский район";"А12; Тб18; Тб54";"М. Грузинская ул.";"в центр";"да";"ООО «Праймсайт»";"активна";"1717546";"{type=Point, coordinates=[37.5717397646634, 55.7721614058031]}";
"2956";"«Б. Тишинский пер.», улица Пресненский Вал (в центр)";"37.5662732120868";"55.7702479035782";"улица Пресненский Вал";"Центральный административный округ";"Пресненский район";"А12; Тб18; Тб54";"Б. Тишинский пер.";"в центр";"да";"ООО «Праймсайт»";"активна";"1717547";"{type=Point, coordinates=[37.5662732430892, 55.7702475352148]}";
